ID,FECHA/HORA,Dia,TOTAL KW,TEMPERATURA,Feriado,Publico
3541,25/11/2021 14:00,4,1248018776,32.20,0,667
3542,25/11/2021 15:00,4,1263763771,33.20,0,683
3543,25/11/2021 16:00,4,1242304317,32.60,0,730
3544,25/11/2021 17:00,4,1199487438,32.20,0,826
3545,25/11/2021 18:00,4,1217917446,32.0,0,937
3546,25/11/2021 19:00,4,120257341,30.40,0,969
3547,25/11/2021 20:00,4,1164274063,28.40,0,873
3548,25/11/2021 21:00,4,9073973598,26.50,0,0
3549,25/11/2021 22:00,4,5750502417,24.20,0,0
3550,25/11/2021 23:00,4,4698228393,23.20,0,0
3551,26/11/2021 00:00,5,3515008714,20.60,0,0
3552,26/11/2021 01:00,5,3206476288,19.40,0,0
3553,26/11/2021 02:00,5,3138468969,18.60,0,0
3554,26/11/2021 03:00,5,2656066408,18.0,0,0
3555,26/11/2021 04:00,5,2789031831,17.40,0,0
3556,26/11/2021 05:00,5,2665269653,17.0,0,0
3557,26/11/2021 06:00,5,2539500574,16.60,0,0
3558,26/11/2021 07:00,5,2800463507,16.20,0,0
3559,26/11/2021 08:00,5,4122958376,19.0,0,0
3560,26/11/2021 09:00,5,6049282699,21.60,0,0
3561,26/11/2021 10:00,5,1187872524,25.90,0,398
3562,26/11/2021 11:00,5,1249194809,28.0,0,561
3563,26/11/2021 12:00,5,1286254414,29.40,0,706
3564,26/11/2021 13:00,5,1273049999,30.70,0,796
3565,26/11/2021 14:00,5,1262078701,32.10,0,851
3566,26/11/2021 15:00,5,1292633255,33.10,0,869
3567,26/11/2021 16:00,5,1283116215,33.60,0,905
3568,26/11/2021 17:00,5,1257022243,33.20,0,977
3569,26/11/2021 18:00,5,1262502167,32.90,0,1086
3570,26/11/2021 19:00,5,1208298122,31.20,0,1158
3571,26/11/2021 20:00,5,1160568974,28.70,0,1122
3572,26/11/2021 21:00,5,9427413177,27.0,0,0
3573,26/11/2021 22:00,5,5059584384,25.80,0,0
3574,26/11/2021 23:00,5,3432800875,24.50,0,0
3575,27/11/2021 00:00,6,2120097449,23.20,0,0
3576,27/11/2021 01:00,6,2012743273,23.0,0,0
3577,27/11/2021 02:00,6,1792369475,21.50,0,0
3578,27/11/2021 03:00,6,1580436668,22.0,0,0
3579,27/11/2021 04:00,6,1662109228,22.90,0,0
3580,27/11/2021 05:00,6,1717499846,22.90,0,0
3581,27/11/2021 06:00,6,1730906079,22.50,0,0
3582,27/11/2021 07:00,6,2197519294,22.50,0,0
3583,27/11/2021 08:00,6,3390521058,23.40,0,0
3584,27/11/2021 09:00,6,8137559309,24.80,0,0
3585,27/11/2021 10:00,6,1095649811,25.80,0,353
3586,27/11/2021 11:00,6,1199848095,26.60,0,522
3587,27/11/2021 12:00,6,1294854912,29.60,0,675
3588,27/11/2021 13:00,6,1350749725,30.20,0,798
3589,27/11/2021 14:00,6,1389132267,31.60,0,890
3590,27/11/2021 15:00,6,1383543433,32.20,0,967
3591,27/11/2021 16:00,6,1399000458,32.20,0,1075
3592,27/11/2021 17:00,6,138163467,31.40,0,1228
3593,27/11/2021 18:00,6,1299420956,31.20,0,1382
3594,27/11/2021 19:00,6,1236623779,29.50,0,1428
3595,27/11/2021 20:00,6,1190833328,28.60,0,1336
3596,27/11/2021 21:00,6,6580557529,19.20,0,0
3597,27/11/2021 22:00,6,1472117634,19.0,0,0
3598,27/11/2021 23:00,6,4331863222,17.80,0,0
3599,28/11/2021 00:00,7,2788614893,16.90,0,0
3600,28/11/2021 01:00,7,2389192786,16.20,0,0
3601,28/11/2021 02:00,7,2209115632,15.90,0,0
3602,28/11/2021 03:00,7,2368695891,15.50,0,0
3603,28/11/2021 04:00,7,240839792,15.20,0,0
3604,28/11/2021 05:00,7,2277550426,15.0,0,0
3605,28/11/2021 06:00,7,229677196,14.90,0,0
3606,28/11/2021 07:00,7,2410042219,15.20,0,0
3607,28/11/2021 08:00,7,4020697355,16.20,0,0
3608,28/11/2021 09:00,7,5110241756,18.80,0,0
3609,28/11/2021 10:00,7,7421299667,21.20,0,294
3610,28/11/2021 11:00,7,8720902496,23.20,0,468
3611,28/11/2021 12:00,7,9635554504,25.60,0,676
3612,28/11/2021 13:00,7,9934727936,25.20,0,849
3613,28/11/2021 14:00,7,9854879875,25.20,0,1005
3614,28/11/2021 15:00,7,880018116,25.20,0,1144
3615,28/11/2021 16:00,7,9624675121,26.60,0,1300
3616,28/11/2021 17:00,7,1044680611,26.60,0,1508
3617,28/11/2021 18:00,7,9940359268,26.20,0,1698
3618,28/11/2021 19:00,7,9669855194,26.0,0,1733
3619,28/11/2021 20:00,7,9341251755,24.80,0,1525
3620,28/11/2021 21:00,7,7840984287,22.20,0,0
3621,28/11/2021 22:00,7,5038321695,20.20,0,0
3622,28/11/2021 23:00,7,2832644721,19.0,0,0
3623,29/11/2021 00:00,1,2412598989,17.80,0,0
3624,29/11/2021 01:00,1,1931507685,16.20,0,0
3625,29/11/2021 02:00,1,1905233359,15.80,0,0
3626,29/11/2021 03:00,1,1828343201,15.0,0,0
3627,29/11/2021 04:00,1,1966784675,14.60,0,0
3628,29/11/2021 05:00,1,1789709481,14.0,0,0
3629,29/11/2021 06:00,1,1783567736,14.0,0,0
3630,29/11/2021 07:00,1,2038162968,13.40,0,0
3631,29/11/2021 08:00,1,3060272064,18.20,0,0
3632,29/11/2021 09:00,1,6423593597,20.60,0,0
3633,29/11/2021 10:00,1,9195600624,23.50,0,312
3634,29/11/2021 11:00,1,1077091984,25.60,0,452
3635,29/11/2021 12:00,1,1124800411,26.10,0,546
3636,29/11/2021 13:00,1,1196808197,27.80,0,593
3637,29/11/2021 14:00,1,1205925217,28.70,0,593
3638,29/11/2021 15:00,1,1244156101,29.10,0,608
3639,29/11/2021 16:00,1,1233330223,29.70,0,686
3640,29/11/2021 17:00,1,116703442,29.80,0,795
3641,29/11/2021 18:00,1,1150385838,29.30,0,873
3642,29/11/2021 19:00,1,1097371071,28.30,0,873
3643,29/11/2021 20:00,1,1030548149,26.60,0,749
3644,29/11/2021 21:00,1,8645575075,25.40,0,0
3645,29/11/2021 22:00,1,6284366577,23.80,0,0
3646,29/11/2021 23:00,1,2812661763,22.20,0,0
3647,30/11/2021 00:00,2,2547502216,21.70,0,0
3648,30/11/2021 01:00,2,2360335249,20.80,0,0
3649,30/11/2021 02:00,2,2218619666,19.90,0,0
3650,30/11/2021 03:00,2,2213639555,19.10,0,0
3651,30/11/2021 04:00,2,2114963523,18.20,0,0
3652,30/11/2021 05:00,2,2159722691,17.80,0,0
3653,30/11/2021 06:00,2,2132963766,17.40,0,0
3654,30/11/2021 07:00,2,2156456846,17.80,0,0
3655,30/11/2021 08:00,2,3989303117,20.70,0,0
3656,30/11/2021 09:00,2,9862241001,23.40,0,0
3657,30/11/2021 10:00,2,1240329414,28.30,0,412
3658,30/11/2021 11:00,2,1270759499,29.50,0,543
3659,30/11/2021 12:00,2,1274260124,29.0,0,636
3660,30/11/2021 13:00,2,1305843666,31.30,0,674
3661,30/11/2021 14:00,2,1326289913,31.70,0,674
3662,30/11/2021 15:00,2,1352198921,32.50,0,693
3663,30/11/2021 16:00,2,1357106815,31.80,0,786
3664,30/11/2021 17:00,2,1319770939,32.0,0,917
3665,30/11/2021 18:00,2,130320879,31.50,0,992
3666,30/11/2021 19:00,2,1243160629,30.10,0,992
3667,30/11/2021 20:00,2,1191820763,28.60,0,861
3668,30/11/2021 21:00,2,9951831026,26.60,0,0
3669,30/11/2021 22:00,2,5343999567,25.30,0,0
3670,30/11/2021 23:00,2,3385481527,25.0,0,0
3671,01/12/2021 00:00,3,2661375635,19.20,0,0
3672,01/12/2021 01:00,3,2419349542,18.40,0,0
3673,01/12/2021 02:00,3,2262377626,17.60,0,0
3674,01/12/2021 03:00,3,2162636533,17.50,0,0
3675,01/12/2021 04:00,3,2170147276,17.40,0,0
3676,01/12/2021 05:00,3,2241762478,17.20,0,0
3677,01/12/2021 06:00,3,2206874501,17.50,0,0
3678,01/12/2021 07:00,3,2331834614,17.90,0,0
3679,01/12/2021 08:00,3,5538025308,18.60,0,0
3680,01/12/2021 09:00,3,8387129898,19.20,0,0
3681,01/12/2021 10:00,3,1084809673,20.80,0,416
3682,01/12/2021 11:00,3,1162774258,23.20,0,555
3683,01/12/2021 12:00,3,1145273216,23.40,0,642
3684,01/12/2021 13:00,3,1217258327,24.20,0,694
3685,01/12/2021 14:00,3,1281278877,25.80,0,711
3686,01/12/2021 15:00,3,1281027088,27.40,0,763
3687,01/12/2021 16:00,3,1255955315,28.60,0,833
3688,01/12/2021 17:00,3,1247252598,29.20,0,920
3689,01/12/2021 18:00,3,1275570797,28.80,0,989
3690,01/12/2021 19:00,3,1250928673,27.60,0,972
3691,01/12/2021 20:00,3,1212565517,26.30,0,850
3692,01/12/2021 21:00,3,1128436235,25.50,0,0
3693,01/12/2021 22:00,3,5437329299,24.30,0,0
3694,01/12/2021 23:00,3,3031359119,23.20,0,0
3695,02/12/2021 00:00,4,2494733627,22.10,0,0
3696,02/12/2021 01:00,4,2265191953,21.50,0,0
3697,02/12/2021 02:00,4,2192549763,20.80,0,0
3698,02/12/2021 03:00,4,213042625,19.70,0,0
3699,02/12/2021 04:00,4,2188553972,19.40,0,0
3700,02/12/2021 05:00,4,2084588263,19.0,0,0
3701,02/12/2021 06:00,4,2175461296,17.80,0,0
3702,02/12/2021 07:00,4,2200590067,19.40,0,0
3703,02/12/2021 08:00,4,6206406275,22.20,0,0
3704,02/12/2021 09:00,4,8962640438,24.40,0,0
3705,02/12/2021 10:00,4,1066725433,26.20,0,389
3706,02/12/2021 11:00,4,114690667,28.0,0,519
3707,02/12/2021 12:00,4,1276237125,29.40,0,617
3708,02/12/2021 13:00,4,1332319538,30.40,0,665
3709,02/12/2021 14:00,4,1365705975,30.80,0,682
3710,02/12/2021 15:00,4,1358245655,31.50,0,698
3711,02/12/2021 16:00,4,1325780647,32.10,0,747
3712,02/12/2021 17:00,4,1325652283,31.40,0,844
3713,02/12/2021 18:00,4,1283781425,30.40,0,958
3714,02/12/2021 19:00,4,1236334793,29.40,0,990
3715,02/12/2021 20:00,4,1197203739,27.90,0,893
3716,02/12/2021 21:00,4,1178911312,26.70,0,0
3717,02/12/2021 22:00,4,9860271769,25.70,0,0
3718,02/12/2021 23:00,4,4699635534,24.60,0,0
3719,03/12/2021 00:00,5,2923564062,24.20,0,0
3720,03/12/2021 01:00,5,2546264045,24.10,0,0
3721,03/12/2021 02:00,5,2281116238,23.40,0,0
3722,03/12/2021 03:00,5,222282789,22.90,0,0
3723,03/12/2021 04:00,5,2266987317,22.40,0,0
3724,03/12/2021 05:00,5,2270558689,22.0,0,0
3725,03/12/2021 06:00,5,2322865055,21.90,0,0
3726,03/12/2021 07:00,5,2353903933,21.80,0,0
3727,03/12/2021 08:00,5,5482219386,22.80,0,0
3728,03/12/2021 09:00,5,9824081192,25.20,0,0
3729,03/12/2021 10:00,5,1158753136,25.40,0,441
3730,03/12/2021 11:00,5,1221065018,26.60,0,622
3731,03/12/2021 12:00,5,1279074577,28.70,0,782
3732,03/12/2021 13:00,5,1293680687,29.20,0,882
3733,03/12/2021 14:00,5,1315743153,30.0,0,943
3734,03/12/2021 15:00,5,1375022839,30.70,0,963
3735,03/12/2021 16:00,5,1334931725,30.60,0,1003
3736,03/12/2021 17:00,5,1320572506,30.20,0,1083
3737,03/12/2021 18:00,5,1260220387,29.80,0,1204
3738,03/12/2021 19:00,5,1251171814,28.40,0,1284
3739,03/12/2021 20:00,5,1193384014,27.50,0,1244
3740,03/12/2021 21:00,5,1121711922,26.80,0,0
3741,03/12/2021 22:00,5,1002832006,26.10,0,0
3742,03/12/2021 23:00,5,6862492943,25.20,0,0
3743,04/12/2021 00:00,6,2678179488,24.80,0,0
3744,04/12/2021 01:00,6,2458180013,24.40,0,0
3745,04/12/2021 02:00,6,2312437859,24.20,0,0
3746,04/12/2021 03:00,6,2172658749,22.70,0,0
3747,04/12/2021 04:00,6,2212718394,22.40,0,0
3748,04/12/2021 05:00,6,2083510349,21.20,0,0
3749,04/12/2021 06:00,6,2264900599,20.60,0,0
3750,04/12/2021 07:00,6,2227637761,20.10,0,0
3751,04/12/2021 08:00,6,6085766609,20.60,0,0
3752,04/12/2021 09:00,6,8369801893,21.20,0,0
3753,04/12/2021 10:00,6,1109979677,22.40,0,450
3754,04/12/2021 11:00,6,1187847775,25.20,0,665
3755,04/12/2021 12:00,6,124271772,26.0,0,861
3756,04/12/2021 13:00,6,1235955254,28.20,0,1017
3757,04/12/2021 14:00,6,1237951488,29.0,0,1135
3758,04/12/2021 15:00,6,1221154312,29.80,0,1232
3759,04/12/2021 16:00,6,119387191,28.20,0,1369
3760,04/12/2021 17:00,6,119383511,27.60,0,1565
3761,04/12/2021 18:00,6,1218138729,27.20,0,1761
3762,04/12/2021 19:00,6,1208831299,27.40,0,1819
3763,04/12/2021 20:00,6,1160025219,26.20,0,1702
3764,04/12/2021 21:00,6,1142926308,25.80,0,0
3765,04/12/2021 22:00,6,7915977421,25.60,0,0
3766,04/12/2021 23:00,6,4495230849,25.20,0,0
3767,05/12/2021 00:00,7,2471881185,25.0,0,0
3768,05/12/2021 01:00,7,2378746357,24.40,0,0
3769,05/12/2021 02:00,7,1982790523,24.0,0,0
3770,05/12/2021 03:00,7,1952411112,22.20,0,0
3771,05/12/2021 04:00,7,2130917137,19.80,0,0
3772,05/12/2021 05:00,7,2078099196,19.10,0,0
3773,05/12/2021 06:00,7,2075398617,19.0,0,0
3774,05/12/2021 07:00,7,2126868691,18.40,0,0
3775,05/12/2021 08:00,7,2867276692,18.90,0,0
3776,05/12/2021 09:00,7,6052362165,19.30,0,0
3777,05/12/2021 10:00,7,9560714531,20.40,0,335
3778,05/12/2021 11:00,7,1044141785,21.80,0,532
3779,05/12/2021 12:00,7,1039062576,22.20,0,768
3780,05/12/2021 13:00,7,1074569881,22.40,0,966
3781,05/12/2021 14:00,7,1081269115,24.60,0,1143
3782,05/12/2021 15:00,7,1082957417,24.50,0,1301
3783,05/12/2021 16:00,7,1031810726,24.0,0,1478
3784,05/12/2021 17:00,7,1045720627,23.70,0,1715
3785,05/12/2021 18:00,7,1074988445,23.80,0,1932
3786,05/12/2021 19:00,7,1020916267,23.50,0,1971
3787,05/12/2021 20:00,7,1010537941,23.0,0,1735
3788,05/12/2021 21:00,7,9791946297,22.60,0,0
3789,05/12/2021 22:00,7,6957547519,22.20,0,0
3790,05/12/2021 23:00,7,3155081265,21.60,0,0
3791,06/12/2021 00:00,1,2576856182,21.20,0,0
3792,06/12/2021 01:00,1,2261333292,20.90,0,0
3793,06/12/2021 02:00,1,2149720719,20.70,0,0
3794,06/12/2021 03:00,1,2105287285,20.30,0,0
3795,06/12/2021 04:00,1,2141155429,19.80,0,0
3796,06/12/2021 05:00,1,2124513137,19.30,0,0
3797,06/12/2021 06:00,1,2063935552,19.0,0,0
3798,06/12/2021 07:00,1,2071620123,19.0,0,0
3799,06/12/2021 08:00,1,3831455276,19.10,0,0
3800,06/12/2021 09:00,1,5335307312,19.20,0,0
3801,06/12/2021 10:00,1,721702755,20.20,0,375
3802,06/12/2021 11:00,1,8987172661,21.40,0,544
3803,06/12/2021 12:00,1,1006935093,22.30,0,657
3804,06/12/2021 13:00,1,1097077164,23.50,0,713
3805,06/12/2021 14:00,1,1202784954,25.50,0,713
3806,06/12/2021 15:00,1,1381235767,27.20,0,732
3807,06/12/2021 16:00,1,1357570469,28.90,0,826
3808,06/12/2021 17:00,1,1320941387,29.80,0,957
3809,06/12/2021 18:00,1,1247561108,29.50,0,1051
3810,06/12/2021 19:00,1,1191724678,29.20,0,1051
3811,06/12/2021 20:00,1,1129518497,27.50,0,901
3812,06/12/2021 21:00,1,9521964111,26.50,0,0
3813,06/12/2021 22:00,1,5073601971,25.80,0,0
3814,06/12/2021 23:00,1,351986973,25.20,0,0
3815,07/12/2021 00:00,2,3053751316,23.90,0,0
3816,07/12/2021 01:00,2,2694915056,22.60,0,0
3817,07/12/2021 02:00,2,2619719357,22.20,0,0
3818,07/12/2021 03:00,2,2642949176,21.10,0,0
3819,07/12/2021 04:00,2,2452555141,20.50,0,0
3820,07/12/2021 05:00,2,2310408232,20.50,0,0
3821,07/12/2021 06:00,2,2422148561,20.0,0,0
3822,07/12/2021 07:00,2,2505475197,20.10,0,0
3823,07/12/2021 08:00,2,5846008472,22.80,0,0
3824,07/12/2021 09:00,2,100020199,24.20,0,0
3825,07/12/2021 10:00,2,1326818375,26.80,0,435
3826,07/12/2021 11:00,2,1431986263,28.20,0,574
3827,07/12/2021 12:00,2,1463981857,29.80,0,673
3828,07/12/2021 13:00,2,1474699886,30.80,0,713
3829,07/12/2021 14:00,2,1527253967,31.80,0,713
3830,07/12/2021 15:00,2,1430580788,32.20,0,732
3831,07/12/2021 16:00,2,1527747105,32.80,0,832
3832,07/12/2021 17:00,2,1470327168,32.60,0,970
3833,07/12/2021 18:00,2,1351764954,31.40,0,1049
3834,07/12/2021 19:00,2,1327391651,30.0,0,1049
3835,07/12/2021 20:00,2,1288485569,28.60,0,911
3836,07/12/2021 21:00,2,1221514206,27.40,0,0
3837,07/12/2021 22:00,2,1026783175,26.20,0,0
3838,07/12/2021 23:00,2,4479983928,25.40,0,0
3839,08/12/2021 00:00,3,3726331463,25.20,1,0
3840,08/12/2021 01:00,3,3473602324,23.80,1,0
3841,08/12/2021 02:00,3,3250352247,23.20,1,0
3842,08/12/2021 03:00,3,3267964182,23.20,1,0
3843,08/12/2021 04:00,3,32007232,23.0,1,0
3844,08/12/2021 05:00,3,3168739717,22.20,1,0
3845,08/12/2021 06:00,3,3120937002,22.20,1,0
3846,08/12/2021 07:00,3,3120826426,21.80,1,0
3847,08/12/2021 08:00,3,4771815841,22.90,1,0
3848,08/12/2021 09:00,3,6408516455,23.0,1,0
3849,08/12/2021 10:00,3,1145520885,23.60,1,547
3850,08/12/2021 11:00,3,1227834621,25.80,1,730
3851,08/12/2021 12:00,3,1247998669,28.0,1,844
3852,08/12/2021 13:00,3,1278708542,28.50,1,912
3853,08/12/2021 14:00,3,1314668724,29.0,1,935
3854,08/12/2021 15:00,3,1291282406,29.60,1,1004
3855,08/12/2021 16:00,3,1281575508,29.20,1,1095
3856,08/12/2021 17:00,3,1360920437,29.50,1,1209
3857,08/12/2021 18:00,3,1367179756,29.10,1,1300
3858,08/12/2021 19:00,3,1347325409,29.0,1,1277
3859,08/12/2021 20:00,3,1324182461,27.70,1,1118
3860,08/12/2021 21:00,3,120599753,26.40,1,0
3861,08/12/2021 22:00,3,5651516929,24.20,1,0
3862,08/12/2021 23:00,3,3203009137,23.80,1,0
3863,09/12/2021 00:00,4,2329844209,23.80,0,0
3864,09/12/2021 01:00,4,2119211118,20.80,0,0
3865,09/12/2021 02:00,4,1895527579,20.30,0,0
3866,09/12/2021 03:00,4,1856426522,20.60,0,0
3867,09/12/2021 04:00,4,1905814478,19.90,0,0
3868,09/12/2021 05:00,4,1877057761,20.10,0,0
3869,09/12/2021 06:00,4,1940798012,20.30,0,0
3870,09/12/2021 07:00,4,1785001601,19.30,0,0
3871,09/12/2021 08:00,4,2381493948,19.80,0,0
3872,09/12/2021 09:00,4,4230446849,20.0,0,0
3873,09/12/2021 10:00,4,6371931286,20.40,0,447
3874,09/12/2021 11:00,4,9750395355,20.60,0,596
3875,09/12/2021 12:00,4,9097470207,20.0,0,707
3876,09/12/2021 13:00,4,9103017197,19.80,0,763
3877,09/12/2021 14:00,4,8855125809,19.70,0,782
3878,09/12/2021 15:00,4,9079627876,19.20,0,801
3879,09/12/2021 16:00,4,8730682259,19.50,0,857
3880,09/12/2021 17:00,4,8504178429,19.70,0,968
3881,09/12/2021 18:00,4,8855656853,19.60,0,1099
3882,09/12/2021 19:00,4,8615986176,19.40,0,1136
3883,09/12/2021 20:00,4,892206707,19.40,0,1024
3884,09/12/2021 21:00,4,8379199505,19.10,0,0
3885,09/12/2021 22:00,4,6944203472,19.20,0,0
3886,09/12/2021 23:00,4,4843268105,19.30,0,0
3887,10/12/2021 00:00,5,2303261602,19.40,0,0
3888,10/12/2021 01:00,5,2174481534,19.20,0,0
3889,10/12/2021 02:00,5,1837890136,18.60,0,0
3890,10/12/2021 03:00,5,1909681178,18.0,0,0
3891,10/12/2021 04:00,5,1867242415,17.80,0,0
3892,10/12/2021 05:00,5,1907331033,17.70,0,0
3893,10/12/2021 06:00,5,1920743479,17.50,0,0
3894,10/12/2021 07:00,5,20650246,17.20,0,0
3895,10/12/2021 08:00,5,2980602894,17.60,0,0
3896,10/12/2021 09:00,5,5726324301,18.20,0,0
3897,10/12/2021 10:00,5,7843349342,19.20,0,507
3898,10/12/2021 11:00,5,9967669525,20.0,0,714
3899,10/12/2021 12:00,5,8860554199,20.60,0,898
3900,10/12/2021 13:00,5,8317931938,20.60,0,1014
3901,10/12/2021 14:00,5,8722638607,20.20,0,1083
3902,10/12/2021 15:00,5,8595476646,21.60,0,1106
3903,10/12/2021 16:00,5,8829686012,22.0,0,1152
3904,10/12/2021 17:00,5,9301514168,21.40,0,1244
3905,10/12/2021 18:00,5,9711395416,21.40,0,1382
3906,10/12/2021 19:00,5,9492811356,21.40,0,1475
3907,10/12/2021 20:00,5,9642858047,21.20,0,1429
3908,10/12/2021 21:00,5,9119446297,21.0,0,0
3909,10/12/2021 22:00,5,4416353037,21.0,0,0
3910,10/12/2021 23:00,5,3193058232,19.80,0,0
3911,11/12/2021 00:00,6,2732925687,19.40,0,0
3912,11/12/2021 01:00,6,248572587,19.20,0,0
3913,11/12/2021 02:00,6,2229959369,19.0,0,0
3914,11/12/2021 03:00,6,2227425388,18.60,0,0
3915,11/12/2021 04:00,6,2177849075,18.20,0,0
3916,11/12/2021 05:00,6,2259483564,18.0,0,0
3917,11/12/2021 06:00,6,2147590077,17.60,0,0
3918,11/12/2021 07:00,6,2208215854,17.80,0,0
3919,11/12/2021 08:00,6,4265843661,19.40,0,0
3920,11/12/2021 09:00,6,6351086988,21.60,0,0
3921,11/12/2021 10:00,6,1051188297,24.30,0,404
3922,11/12/2021 11:00,6,1182170471,27.70,0,597
3923,11/12/2021 12:00,6,122707682,28.10,0,773
3924,11/12/2021 13:00,6,1219338886,29.10,0,914
3925,11/12/2021 14:00,6,1208679672,30.60,0,1019
3926,11/12/2021 15:00,6,124063496,31.10,0,1107
3927,11/12/2021 16:00,6,1317576389,30.20,0,1230
3928,11/12/2021 17:00,6,1259339481,31.0,0,1406
3929,11/12/2021 18:00,6,1248447197,30.80,0,1582
3930,11/12/2021 19:00,6,1204118683,30.30,0,1635
3931,11/12/2021 20:00,6,1140392944,27.0,0,1529
3932,11/12/2021 21:00,6,1037426228,25.40,0,0
3933,11/12/2021 22:00,6,8777691612,24.30,0,0
3934,11/12/2021 23:00,6,6394820312,23.70,0,0
3935,12/12/2021 00:00,7,2760896293,23.30,0,0
3936,12/12/2021 01:00,7,2516906626,22.70,0,0
3937,12/12/2021 02:00,7,2282351187,22.30,0,0
3938,12/12/2021 03:00,7,2213395249,21.60,0,0
3939,12/12/2021 04:00,7,2210542858,22.0,0,0
3940,12/12/2021 05:00,7,2238217697,22.0,0,0
3941,12/12/2021 06:00,7,22500108,21.50,0,0
3942,12/12/2021 07:00,7,2285684808,19.80,0,0
3943,12/12/2021 08:00,7,2569941082,18.80,0,0
3944,12/12/2021 09:00,7,5337622545,18.40,0,0
3945,12/12/2021 10:00,7,7136673717,18.80,0,328
3946,12/12/2021 11:00,7,811309967,18.90,0,521
3947,12/12/2021 12:00,7,8525701828,19.40,0,753
3948,12/12/2021 13:00,7,9291916504,21.20,0,946
3949,12/12/2021 14:00,7,1035918854,23.30,0,1120
3950,12/12/2021 15:00,7,1076482658,22.70,0,1275
3951,12/12/2021 16:00,7,1041660305,22.30,0,1449
3952,12/12/2021 17:00,7,9853650894,20.40,0,1680
3953,12/12/2021 18:00,7,1069198109,20.20,0,1893
3954,12/12/2021 19:00,7,1058773117,20.70,0,1932
3955,12/12/2021 20:00,7,1030123291,20.50,0,1700
3956,12/12/2021 21:00,7,9150899162,20.30,0,0
3957,12/12/2021 22:00,7,7082740481,19.80,0,0
3958,12/12/2021 23:00,7,3293875536,19.40,0,0
3959,13/12/2021 00:00,1,2561530797,18.70,0,0
3960,13/12/2021 01:00,1,2310511128,18.40,0,0
3961,13/12/2021 02:00,1,2243645402,18.0,0,0
3962,13/12/2021 03:00,1,2102237971,17.70,0,0
3963,13/12/2021 04:00,1,2089700301,17.30,0,0
3964,13/12/2021 05:00,1,2054678442,17.20,0,0
3965,13/12/2021 06:00,1,2092680931,17.0,0,0
3966,13/12/2021 07:00,1,2044674343,17.80,0,0
3967,13/12/2021 08:00,1,2760355924,18.40,0,0
3968,13/12/2021 09:00,1,4407997426,19.80,0,0
3969,13/12/2021 10:00,1,6635909271,17.80,0,400
3970,13/12/2021 11:00,1,7579097652,20.20,0,580
3971,13/12/2021 12:00,1,7772681923,20.60,0,700
3972,13/12/2021 13:00,1,8146628304,20.60,0,760
3973,13/12/2021 14:00,1,8597812805,22.80,0,760
3974,13/12/2021 15:00,1,1007173901,24.0,0,780
3975,13/12/2021 16:00,1,1149444775,24.20,0,880
3976,13/12/2021 17:00,1,1107576435,22.60,0,1020
3977,13/12/2021 18:00,1,1019654121,23.20,0,1120
3978,13/12/2021 19:00,1,1001263367,24.60,0,1120
3979,13/12/2021 20:00,1,9283829842,23.10,0,960
3980,13/12/2021 21:00,1,8174049988,20.70,0,0
3981,13/12/2021 22:00,1,6824392281,21.30,0,0
3982,13/12/2021 23:00,1,3839821045,21.0,0,0
3983,14/12/2021 00:00,2,2610241606,20.80,0,0
3984,14/12/2021 01:00,2,2380366399,20.60,0,0
3985,14/12/2021 02:00,2,2060533836,20.50,0,0
3986,14/12/2021 03:00,2,1991688137,20.0,0,0
3987,14/12/2021 04:00,2,2097615395,18.70,0,0
3988,14/12/2021 05:00,2,2144391904,18.40,0,0
3989,14/12/2021 06:00,2,2100163174,17.80,0,0
3990,14/12/2021 07:00,2,2098930299,17.90,0,0
3991,14/12/2021 08:00,2,4275441637,20.0,0,0
3992,14/12/2021 09:00,2,7791319008,21.80,0,0
3993,14/12/2021 10:00,2,7909618845,23.20,0,461
3994,14/12/2021 11:00,2,1219502415,23.40,0,608
3995,14/12/2021 12:00,2,1224133495,24.80,0,713
3996,14/12/2021 13:00,2,125702673,27.20,0,755
3997,14/12/2021 14:00,2,1326072338,28.50,0,755
3998,14/12/2021 15:00,2,1447967972,29.90,0,776
3999,14/12/2021 16:00,2,1440842251,30.50,0,881
4000,14/12/2021 17:00,2,1286484734,29.60,0,1027
4001,14/12/2021 18:00,2,116733717,21.60,0,1111
4002,14/12/2021 19:00,2,106021143,20.0,0,1111
4003,14/12/2021 20:00,2,976451107,18.60,0,964
4004,14/12/2021 21:00,2,9438677902,18.20,0,0
4005,14/12/2021 22:00,2,7861550074,18.40,0,0
4006,14/12/2021 23:00,2,4682502186,18.0,0,0
4007,15/12/2021 00:00,3,2444185673,17.50,0,0
4008,15/12/2021 01:00,3,2323567098,17.10,0,0
4009,15/12/2021 02:00,3,2061849746,16.90,0,0
4010,15/12/2021 03:00,3,2109921509,16.40,0,0
4011,15/12/2021 04:00,3,1935188392,16.70,0,0
4012,15/12/2021 05:00,3,2162874526,16.70,0,0
4013,15/12/2021 06:00,3,2121028117,16.10,0,0
4014,15/12/2021 07:00,3,20141526,15.80,0,0
4015,15/12/2021 08:00,3,2883511747,15.90,0,0
4016,15/12/2021 09:00,3,4069340329,16.70,0,0
4017,15/12/2021 10:00,3,620550313,19.0,0,741
4018,15/12/2021 11:00,3,8297078018,21.40,0,989
4019,15/12/2021 12:00,3,9807735657,22.80,0,1143
